2024-11-04 21:55:48,484 PyTorch Device: cuda
2024-11-04 21:55:48,484 Number of qudits: 7
2024-11-04 21:55:48,484 Number of qubits: 14
2024-11-04 21:55:48,484 Ground State Energy: -4.0000
2024-11-04 21:55:48,484 Load: ./mats/VGON_nqd7_20241104_215455.mat without overlaps
2024-11-04 21:55:48,484 Energy: -3.88836166, KL: 2.9937e-03, Cos_Sim: 0.91862535, 0.17052525, Batch Size: 16
2024-11-04 22:04:45,605 Energy: -3.73329445, -3.84415450, -3.93457845, Cos_Sim: 0.81459951, 0.06151687, -0.61878848, Fidelity: 0.97298101, 0.89972714, 0.80084229, 26/60, 161.08
2024-11-04 22:04:51,788 Energy: -3.66193767, -3.85901730, -3.93278901, Cos_Sim: 0.88072187, 0.16311660, -0.72916174, Fidelity: 0.98932849, 0.92287958, 0.74848294, 27/60, 167.26
2024-11-04 22:04:58,018 Energy: -3.80213615, -3.88537480, -3.93022129, Cos_Sim: 0.83826864, 0.07048856, -0.69007325, Fidelity: 0.97914762, 0.92742990, 0.83761512, 28/60, 173.49
2024-11-04 22:05:04,232 Energy: -3.75528254, -3.88272105, -3.94835423, Cos_Sim: 0.88780069, 0.12342717, -0.57479411, Fidelity: 0.98981901, 0.91777461, 0.74641179, 29/60, 179.71
2024-11-04 22:05:10,457 Energy: -3.61776808, -3.87160341, -3.92935581, Cos_Sim: 0.83498228, 0.15273085, -0.67020148, Fidelity: 0.97979657, 0.91443719, 0.73145484, 30/60, 185.93
2024-11-04 22:05:16,617 Energy: -3.84207506, -3.89735249, -3.94663760, Cos_Sim: 0.69558394, 0.03381707, -0.65973234, Fidelity: 0.98314574, 0.94446593, 0.85436348, 31/60, 192.09
2024-11-04 22:05:22,759 Energy: -3.72355134, -3.85521789, -3.94103729, Cos_Sim: 0.84073198, 0.06308363, -0.72347349, Fidelity: 0.97641801, 0.91183288, 0.78145489, 32/60, 198.23
2024-11-04 22:05:28,919 Energy: -3.79657219, -3.88041134, -3.91943472, Cos_Sim: 0.87688518, 0.06367096, -0.64000881, Fidelity: 0.97934169, 0.93836638, 0.86312625, 33/60, 204.39
2024-11-04 22:05:35,129 Energy: -3.76053494, -3.88028585, -3.94024964, Cos_Sim: 0.86360073, 0.11041313, -0.71328610, Fidelity: 0.98824866, 0.92459052, 0.76817015, 34/60, 210.60
2024-11-04 22:05:41,255 Energy: -3.63586993, -3.84466431, -3.93413318, Cos_Sim: 0.89462847, 0.08513783, -0.64690042, Fidelity: 0.99253675, 0.89365550, 0.71614672, 35/60, 216.73
2024-11-04 22:05:47,402 Energy: -3.68029560, -3.86026106, -3.93773289, Cos_Sim: 0.83508599, 0.02386740, -0.63747078, Fidelity: 0.98572892, 0.92241581, 0.76358136, 36/60, 222.88
2024-11-04 22:05:53,577 Energy: -3.84893128, -3.89446935, -3.94317249, Cos_Sim: 0.89277297, 0.15725426, -0.57813311, Fidelity: 0.98386094, 0.94848858, 0.88733321, 37/60, 229.05
2024-11-04 22:05:59,754 Energy: -3.68519984, -3.86473869, -3.93436796, Cos_Sim: 0.92217457, 0.07604847, -0.66430938, Fidelity: 0.98625510, 0.91411280, 0.69530012, 38/60, 235.23
2024-11-04 22:06:05,949 Energy: -3.80733188, -3.87867372, -3.93165400, Cos_Sim: 0.89906335, 0.11211316, -0.59976780, Fidelity: 0.99208868, 0.93619383, 0.87204201, 39/60, 241.42
2024-11-04 22:06:12,173 Energy: -3.81196464, -3.88004077, -3.93802907, Cos_Sim: 0.89950275, 0.18096483, -0.49715126, Fidelity: 0.99055305, 0.94793982, 0.88377131, 40/60, 247.65
2024-11-04 22:06:18,367 Energy: -3.80975297, -3.88912172, -3.95418219, Cos_Sim: 0.90177399, 0.08877917, -0.64303684, Fidelity: 0.98886753, 0.92805764, 0.76469072, 41/60, 253.84
2024-11-04 22:06:24,576 Energy: -3.80343679, -3.88546030, -3.95185581, Cos_Sim: 0.84647495, 0.09265522, -0.69345903, Fidelity: 0.98887054, 0.93123772, 0.86907191, 42/60, 260.05
2024-11-04 22:06:30,782 Energy: -3.73117474, -3.85941246, -3.91366358, Cos_Sim: 0.83683258, 0.09150300, -0.65925187, Fidelity: 0.97872235, 0.91165796, 0.71777605, 43/60, 266.26
2024-11-04 22:06:36,972 Energy: -3.67270833, -3.85899542, -3.92351278, Cos_Sim: 0.80815196, 0.03461555, -0.58369660, Fidelity: 0.98530884, 0.92557478, 0.77698732, 44/60, 272.45
2024-11-04 22:06:43,206 Energy: -3.75426705, -3.87063035, -3.94185266, Cos_Sim: 0.91046327, 0.15601629, -0.61260623, Fidelity: 0.98680702, 0.91929901, 0.81592298, 45/60, 278.68
2024-11-04 22:06:49,409 Energy: -3.75166101, -3.86355818, -3.94329545, Cos_Sim: 0.96309078, 0.08706821, -0.65627503, Fidelity: 0.99559584, 0.91945877, 0.81480809, 46/60, 284.88
2024-11-04 22:06:55,663 Energy: -3.77033653, -3.87757816, -3.95386833, Cos_Sim: 0.83088160, 0.18306489, -0.58498776, Fidelity: 0.98019173, 0.92809310, 0.84080879, 47/60, 291.14
2024-11-04 22:07:01,885 Energy: -3.73375114, -3.84175585, -3.91800790, Cos_Sim: 0.75920200, 0.07162996, -0.56311190, Fidelity: 0.97811477, 0.89842459, 0.75226473, 48/60, 297.36
2024-11-04 22:07:08,091 Energy: -3.76696362, -3.88453502, -3.94182815, Cos_Sim: 0.78341001, 0.06302728, -0.65004146, Fidelity: 0.98616588, 0.92604698, 0.84276633, 49/60, 303.56
2024-11-04 22:07:10,661 Energy: -2.90615006, -3.81922016, -3.93367974, Energy Max: -2.90615006 > -3.0000, 1/50/60, 306.14
2024-11-04 22:07:16,833 Energy: -3.66760411, -3.85223894, -3.94821087, Cos_Sim: 0.89379478, 0.11792618, -0.61238813, Fidelity: 0.98365913, 0.91387699, 0.75475331, 50/60, 312.31
2024-11-04 22:07:23,070 Energy: -3.76137818, -3.87260141, -3.94523189, Cos_Sim: 0.91127622, 0.10196003, -0.61479527, Fidelity: 0.98746803, 0.91275784, 0.70837266, 51/60, 318.54
2024-11-04 22:07:29,277 Energy: -3.80241748, -3.86967526, -3.93323412, Cos_Sim: 0.75958878, 0.15291294, -0.66781974, Fidelity: 0.97142771, 0.90711969, 0.76926137, 52/60, 324.75
2024-11-04 22:07:35,468 Energy: -3.79326970, -3.86822274, -3.93545493, Cos_Sim: 0.85059798, 0.11947224, -0.79456174, Fidelity: 0.98047219, 0.90682575, 0.80148597, 53/60, 330.94
2024-11-04 22:07:41,695 Energy: -3.82369207, -3.88988224, -3.95457738, Cos_Sim: 0.81576264, 0.19385475, -0.72941947, Fidelity: 0.98936636, 0.94576722, 0.87852822, 54/60, 337.17
2024-11-04 22:07:47,875 Energy: -3.33923923, -3.85940703, -3.93750628, Cos_Sim: 0.93259466, 0.08321387, -0.73300469, Fidelity: 0.99410556, 0.90077999, 0.56599233, 55/60, 343.35
2024-11-04 22:07:54,113 Energy: -3.69715316, -3.83930635, -3.93686609, Cos_Sim: 0.78313375, 0.09099006, -0.56688309, Fidelity: 0.98659095, 0.90957639, 0.76294364, 56/60, 349.59
2024-11-04 22:08:00,302 Energy: -3.65941015, -3.86379503, -3.92620950, Cos_Sim: 0.84191597, 0.13415107, -0.66614771, Fidelity: 0.98808115, 0.91465115, 0.76051378, 57/60, 355.78
2024-11-04 22:08:06,489 Energy: -3.68324548, -3.85856880, -3.93319256, Cos_Sim: 0.85210073, 0.02590939, -0.73100770, Fidelity: 0.97668247, 0.90026423, 0.73941508, 58/60, 361.96
